华硕无畏16 2022 12代标压酷睿16英寸大屏高性能轻薄办公手提笔记本电脑 i7-12700H 16G 512G 护眼屏 银,5499.00,1万+,华硕电脑京东自营官方旗舰店
华硕无畏15 2022 第12代酷睿 高性能轻薄本 手提笔记本电脑学生商务办公本 【曝款】星辰银 12代i5-1240P 16G 512G 锐炬Xe,4199.00,2万+,华硕电脑官方旗舰店
荣耀笔记本MagicBook X 15 2022 15.6英寸全面屏轻薄笔记本电脑 （i5 8GB 512GB多屏协同）冰河银,3299.00,5万+,荣耀京东自营旗舰店
华硕破晓2 12代酷睿 高性能轻薄本 手提笔记本电脑学生商务办公本 15.6英寸 12代酷睿i5 512G+1T双盘,4369.00,2000+,华硕电脑京东自营官方旗舰店
联想笔记本电脑IdeaPad 15.6英寸轻薄本(锐龙6核R5 8G 512G 全高清防眩光屏)学生网课商务办公 预装正版win11,2999.00,5万+,联想京东自营旗舰店
联想（Lenovo） 小新air15 2022新品12代酷睿i5可选超轻薄笔记本电脑办公设计游戏本 22款十二核i5-1240P 16G 512G标配 15.6英寸｜100%sRGB｜IPS｜低蓝光,4999.00,5万+,联想西南授权专卖店
联想（Lenovo） 拯救者Y7000 15.6英寸电竞游戏笔记本电脑 i5-11400H 16G 512G RTX3050 100%sRGB 幻影黑,6066.00,1万+,联想京东自营官方旗舰店
小米笔记本电脑 Redmi Book Pro 14 2.5K高清屏 商务大容量高性能轻薄本(12代酷睿i5 16G 512G 带摄像头),4399.00,2万+,小米京东自营旗舰店
❤戴尔游匣G15 5520,7299.00,2000+,戴尔卓越专卖店
华硕灵耀Pro14 2022 12代英特尔酷睿游戏轻薄设计笔记本电脑(i7-12700H 16G 512G RTX3050Ti 2.8K120Hz OLED),7699.00,2000+,华硕京东自营官方旗舰店
宏碁（acer） 非凡S3 Pro高能版笔记本电脑12代标压酷睿EVO高性能2.8K OLED轻薄本 i5-12500H-16G-512G摩天灰 14英寸,4699.00,2000+,宏碁电脑京东自营旗舰店
荣耀笔记本电脑MagicBook 14 2022锐龙版高性能轻薄本 标压R7-6800H 16G 512G 75Wh大电池 2.1K护眼屏 银,4999.00,1万+,荣耀京东自营旗舰店
华硕a豆14 14英寸高颜值学生办公轻薄本笔记本电脑 钛空银 酷睿i3 8G 512G,3099.00,2万+,华硕电脑京东自营官方旗舰店
惠普(HP)战66 五代 15.6英寸轻薄笔记本电脑(英特尔12代酷睿 i7-1260P 32G 1TB 高色域低功耗屏 1年上门),6299.00,20万+,惠普京东自营官方旗舰店
华硕无畏15 2022 12代酷睿i5 15.6英寸轻薄大屏高性能办公网课笔记本电脑(i5-1240P 16G 512G 护眼防眩光)银,4199.00,2万+,华硕京东自营官方旗舰店
联想拯救者Y7000 p图设计学生电竞游戏笔记本电脑 RTX3050独显 标压酷睿i5-11400H 16G内存 512G固态 标配版 15.6英寸 100%sRGB高色域 IPS全面屏,6299.00,2万+,联想华东授权专卖店
宏碁Acer 非凡S3 Pro高能标压轻薄本 14英寸2.8K OLED屏90Hz Evo认证(12代酷睿i5-12500H 16G 512G)摩天灰,4569.00,2000+,宏碁京东自营旗舰店
惠普（HP） 星14|星15青春版【AMD锐龙2022款】窄边框轻薄本便携学生商务办公电脑 【星15青春】新6核R5 16G512G/定制 【上新】17.9mm厚【新7nm Zen3】,3472.00,2000+,惠普蓝星专卖店
宏碁(Acer) 非凡S1超轻薄本 14英寸 学生网课办公商务笔记本电脑(英特尔4核N5100 8G 256G 指纹识别 wifi6)银,2199.00,2万+,宏碁京东自营旗舰店
戴尔（DELL） 游匣G15 5520 15.6英寸游戏笔记本电脑 满血高刷电竞屏 12代酷睿标压 12代i7/3060/165Hz,7538.00,1000+,戴尔京东官方自营旗舰店
小米 Redmi G Pro 锐龙版 2.5K 240hz 游戏本笔记本电脑(R7-6800H 16G 512G RTX3060 100%sRGB高色域电竞屏),7299.00,2万+,小米京东自营旗舰店
七彩虹（Colorful） 将星X15 游戏笔记本电脑12代酷睿标压学生PS设计高刷电竞本 灰色 新8核i5-12450H 16G 512G官标 满血RTX3050电竞独显 15.6英寸,4779.00,2000+,七彩虹Colorful旗舰店
Apple MacBook Pro 13英寸 M2 芯片(8核中央处理器 10核图形处理器) 16G 512G 深空灰 Z16S【定制机】,12999.00,2万+,Apple产品京东自营旗舰店
戴尔笔记本电脑dell灵越3520 15.6英寸高性能全面屏轻薄本(12代酷睿i5 16G 512G 锐炬显卡)银,4499.00,5万+,戴尔京东自营官方旗舰店
联想（Lenovo） 小新Pro16 标压锐龙版 16英寸轻薄笔记本电脑 R7-6800H 16G 512G 集显,5646.00,5000+,联想京东自营官方旗舰店
惠普(HP)锐14 锐龙版 14英寸轻薄笔记本电脑(六核 锐龙 5 5625U 8G 512GSSD office 一年上门)银色,2999.00,1万+,惠普京东自营官方旗舰店
英特尔酷睿i7笔记本电脑游戏本独显2G轻薄手提商务学生电脑,4115.00,1000+,玩家战神笔记本官方旗舰店
华硕a豆14 14英寸高颜值学生办公轻薄本笔记本电脑 幻金粉 酷睿i3 8G 512G,3099.00,2万+,华硕电脑京东自营官方旗舰店
华为笔记本电脑MateBook D 14 2022款 14英寸 11代酷睿 i5 16G+512G 锐炬显卡 轻薄本/护眼全面屏 灰,4299.00,50万+,华为京东自营官方旗舰店
神舟（HASEE）战神Z7-TA7NP 11代英特尔酷睿i7 15.6英寸游戏本 笔记本电脑(11代i7-11800H 16G 512G RTX3050 144Hz),4699.00,5万+,神舟电脑京东自营旗舰店
华硕天选3 第12代酷睿i7 高颜值高性能电竞高端游戏本笔记本电脑 【热推】日蚀灰i7-12700H RTX3060 16G内存 512G高速固态 2.5K 165Hz 100%P3色域,8499.00,2万+,华硕电脑官方旗舰店
学生用上网课笔记本电脑 标配【i5-11400H 16G内存 512固态】 满血RTX3050电竞显卡 高色,6388.00,5万+,联想航电授权专卖店
荣耀剑舞2022年轻薄本办公笔记本,2198.00,2万+,荣耀剑舞旗舰店
华硕Vivobook15 英特尔酷睿i3 15.6英寸高清大屏学生网课轻薄笔记本电脑(i3 8G 256G 低蓝光 护眼屏 WIN11)银,2299.00,1万+,华硕京东自营官方旗舰店
惠普（hp） 星15青春版 2022新品轻薄笔记本amd锐龙高性能便携游戏本商务办公女学生手提电脑 锐龙6核 r5-5625u/16g/512g 升级 15.6英寸、1080p高清窄边框全面,3499.00,5000+,惠普笔记本授权专卖店
华为笔记本电脑MateBook D 14 SE版 2022 14英寸 12代酷睿i5 8G 512G 轻薄本/护眼全面屏/超级终端 深空灰,3699.00,50万+,华为京东自营官方旗舰店
戴尔（DELL） 灵越3511 15.6英寸英特尔酷睿高性能学生商务办公笔记本电脑 低蓝光爱眼屏 银 11代i5/8G/512G/锐炬显卡,3599.00,1000+,戴尔京东官方自营旗舰店
华硕a豆14 7nm八核高性能轻薄本 学生商务办公笔记本电脑(8核R7-5700U 16G 512G 高色域),3799.00,1万+,华硕京东自营官方旗舰店
惠普(HP)战66五代 锐龙版 15.6英寸轻薄笔记本电脑,4399.00,50万+,惠普京东自营官方旗舰店
华硕灵耀X双屏 高性能双触控屏 14英寸笔记本电脑高端轻薄本 商用办公 酷睿i5 16G 512G双雷电4版,5999.00,2000+,华硕电脑京东自营官方旗舰店
荣耀笔记本电脑全新MagicBook X 14 2022 12代酷睿i5 16G 512G 2.2k护眼屏轻薄本 长续航60Wh大电池 银,4299.00,2000+,荣耀京东自营旗舰店
国行【2023款英特尔可选酷睿】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 高配英特尔四核+12代 IPS屏窄边全面屏+抗蓝光 16G运行+10,2788.00,10万+,HUWI旗舰店
14英寸全面屏高性能笔记本电脑 手提设计师办公本大学生网课直播游戏本 12线程旗舰锐龙R5-5500U丨512G固态 精装升级版 DC调光 背光键盘 指纹识别 金属,4199.00,10万+,联想电脑授权专卖店
联想拯救者Y9000P 2022电竞游戏笔记本电脑 满血版RTX3060独显 12代酷睿十四核 i9-12900H 16G 512G固态 标配版 16英寸 2.5K超高清｜165Hz专业电竞屏,9099.00,20万+,联想华东授权专卖店
ThinkPad ThinkBook 15锐龙版 2023款 15.6英寸商务轻薄笔记本电脑 R5-7530U 16G 512G 00CD,4499.00,0,ThinkBook京东自营旗舰店
华硕（ASUS）天选3 12代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-12500H 16G 512G RTX3050 144Hz高色域屏)青,6499.00,10万+,华硕京东自营官方旗舰店
微星（MSI） 冲锋坦克GP76|GP66游戏本 双显三模笔记本电脑 16G内存1T固态 12代酷睿 i7/D5/3070Ti/2.5K240/17.3,11299.00,5000+,微星电脑京东自营旗舰店
惠普(HP)战X 全新锐龙6000系列 16英寸高性能轻薄笔记本电脑(R7-6850HS 16G 512G 16:10 高色域低功耗屏),5599.00,2万+,惠普京东自营官方旗舰店
攀升MaxBook英特尔4核 15.6英寸商务办公手提轻薄笔记本电脑（11代N5100 16G 512G 金属机身）P2 Pro 2022款,1999.00,2万+,攀升京东自营官方旗舰店
宏碁（acer） 暗影骑士·擎笔记本电脑 15.6英寸电竞屏512G硬盘高色域游戏本独立显卡 新i5-12500H|RTX3060|6G独显,7599.00,2万+,宏碁电脑京东自营旗舰店
惠普HP 星14青春版 14英寸轻薄笔记本电脑(11代i5-1135G7 16G 512G 锐炬显卡 惠小微语音助手 9h长续航 银色),3699.00,5万+,惠普京东自营官方旗舰店
华硕灵耀14 2022 12代酷睿 2.8K OLED屏 高颜值超轻薄笔记本电脑 i7-1260P 16G 512G 水墨蓝,6299.00,1万+,华硕电脑京东自营官方旗舰店
神舟（HASEE）战神Z7-RA9 13代英特尔酷睿i9 15.6英寸游戏本 笔记本电脑(13代i9-13900H 16G 512G RTX3050 165Hz),5999.00,5万+,神舟电脑京东自营旗舰店
戴尔笔记本电脑dell灵越3520 15.6英寸高性能全面屏轻薄本(12代酷睿i5 16G 512G MX550 2G独显)银,5299.00,5万+,戴尔京东自营官方旗舰店
联想ThinkPad X13(03CD)酷睿版 英特尔酷睿i5 13.3英寸高性能轻薄笔记本电脑(i5-10210U 16G 512G Win10),4999.00,5000+,ThinkPad京东自营旗舰店
华为笔记本电脑MateBook 14s 2022 英特尔Evo 12代酷睿标压i7 16G 1T/14.2英寸90Hz触控/高性能轻薄本 灰,7799.00,5万+,华为京东自营官方旗舰店
华为笔记本电脑MateBook 14 2022 12代酷睿版 i5 16G 512G 锐炬显卡/轻薄本/14英寸2K触控全面屏 皓月银,5399.00,10万+,华为京东自营官方旗舰店
联想ThinkBook 16+ AMD锐龙标压笔记本电脑 16英寸标压轻薄本R7-6800H 32G 512G 2.5K 120Hz,6699.00,2万+,ThinkPad京东自营旗舰店
惠普(HP)暗影精灵8Pro 16.1英寸游戏本电脑(AMD R7-6800H RTX3060 6G独显 16G 512GSSD 2.5K 165Hz),7499.00,2万+,惠普（HP）OMEN暗影精灵京东自营旗舰店
华为笔记本电脑MateBook X Pro 12代酷睿版 Evo认证/i7 16G 1T/3.1K触控屏/灰/14.2英寸商务轻薄本,9999.00,2万+,华为京东自营官方旗舰店
线下同款神舟（HASEE）战神Z7/S7/Z8/G8 RTX3050/RTX3060 独显满血游戏本学生电竞办公电脑 Z8-TA7豪华版 i7/16G/1TB/3060 官方授权 保修2年,5799.00,2万+,神舟游戏本旗舰店
联想（Lenovo）小新air14锐龙版超轻薄笔记本电脑大学生设计师商务办公全能游戏本 六核R5-5500U 512G固态丨豪华版 IPS高清屏 背光键盘 含office,3299.00,1万+,联想有点授权专卖店
华为笔记本电脑MateBook 14 2022 12代酷睿版 i5 16G 512G 锐炬显卡/轻薄本/14英寸2K触控全面屏 皓月银,5399.00,10万+,华为京东自营官方旗舰店
联想拯救者Y7000P 2022电竞游戏笔记本电脑 RTX3050独显 12代酷睿i7-12700H 16G内存 512G固态 升级版 2.5K超清｜165Hz高刷新率 高色域专业电竞屏,7799.00,2万+,联想华东授权专卖店
荣耀笔记本电脑全新MagicBook X 16 2022 12代酷睿i5 16+512 16英寸高性能轻薄本 长续航60Wh大电池 银,4399.00,5000+,荣耀京东自营旗舰店
惠普（HP） 星14Pro 12代酷睿高性能14英寸2.8K/90Hz/OLED全感屏轻薄笔记本电脑 i5H标压 16G 512G 2.8K 90Hz银,5169.00,5000+,惠普中国京东自营官方旗舰店
联想（Lenovo） 小新Air14 英特尔酷睿 14英寸 轻薄笔记本电脑 12代i5-1240P 16G 512G 皓月银,4646.00,2000+,联想京东自营官方旗舰店
联想（Lenovo） 小新air15 2022新品12代酷睿i5可选超轻薄笔记本电脑办公设计游戏本 21款 i5-1155G7 16G 512G 标配 15.6英寸｜100%sRGB｜IPS｜低蓝光,4999.00,5万+,联想西南授权专卖店
ThinkPad 联想ThinkBook 16+ 12代英特尔酷睿处理器 16英寸轻薄商务笔记本电脑 i5-12500H 16G Xe显卡 01CD,5729.00,1万+,ThinkBook京东自营旗舰店
联想笔记本电脑 旗舰六核锐龙R5超轻薄本 15.6英寸学生手提游戏办公设计本 2022款 R5-5625U 16G+512G固态 窄边框全高清屏 满血性能显卡 精装升级 全尺寸键,3999.00,1万+,联想商用丽邦专卖店
七彩虹（Colorful）将星X15-XS 12代英特尔酷睿i5 15.6英寸游戏本 笔记本电脑(i5-12450H 16G 512G RTX3050 144Hz ）星耀灰,4788.00,2万+,七彩虹（Colorful）电脑官方京东自营旗舰店
联想（Lenovo） 笔记本电脑Ideapad15 2022小新锐龙R5六核轻薄本学生设计办公游戏本 升级版 R5-5500U 16G内存 512G固态 数字小键盘 防眩光高清屏 含Office办公软,3399.00,1万+,联想爱特家专卖店
ROG魔霸新锐 15.6英寸2.5K 165Hz游戏本笔记本电脑(R9-6900HX 液金导热 16G 512G RTX3060 140W),8999.00,2万+,玩家国度ROG京东自营官方旗舰店
华为笔记本电脑MateBook 16s 英特尔EVO 16英寸 12代酷睿标压i9 16G 1T 锐炬显卡/轻薄本/2.5K触控全面屏 灰,9199.00,5万+,华为京东自营官方旗舰店
铭能F15 15.6英寸笔记本电脑轻薄本网课学习商务办公手提(11代N5095 16G 512G 指纹解锁 背光键盘)2022款,1399.00,1万+,铭能电脑京东直营旗舰店
华硕无畏16 2022 12代标压酷睿16英寸大屏高性能轻薄办公手提笔记本电脑 i5-12500H 16G 512G 护眼屏 银,4599.00,1万+,华硕电脑京东自营官方旗舰店
戴尔（DELL） 灵越14pro笔记本电脑14英寸成就3420学生网课游戏设计轻薄办公商务手提电脑 i5-1135G7 高性能锐炬Xe集显 16G内存 512G固态 定制,3749.00,1万+,戴尔维克特睿笔记本专卖店
【2023英特尔+酷睿i7独显】国行4K金属笔记本电脑超薄指纹解锁商务办公设计学生游戏系能手提电脑 英特尔12代 【4K高清款】超性能本+指纹解锁 16G+512G,3038.00,2万+,系能旗舰店
戴尔DELL游匣G15-5525 15.6英寸新锐龙标压学生制图设计电竞高色域 满血游戏笔记本电脑 八核R7-6800H 16G 512G固态 标配版 RTX3060-6G满血独显丨165HZ高刷屏,7599.00,1万+,戴尔小林专卖店
联想 笔记本电脑 V14 14英寸办公 商务 轻薄本学生本 全新升级赛扬N4500 8G 256G,2499.00,500+,联想商用京东自营官方旗舰店
LG gram 2023款17英寸轻薄本 16:10大画面 长续航 笔记本电脑 (13代酷睿i7 32G 1TBSSD RTX3050独显 VRR)黑,16799.00,0,LG笔记本电脑京东自营旗舰店
Apple MacBook Air 13.3 8核M1芯片(7核图形处理器) 8G 256G SSD 银色 笔记本电脑 MGN93CH/A,7999.00,20万+,Apple产品京东自营旗舰店
惠普(HP)战66 五代 14英寸轻薄笔记本电脑(英特尔12代酷睿 i7-1260P 32G 1TB 高色域低功耗屏),6199.00,20万+,惠普京东自营官方旗舰店
联想（Lenovo） 小新Air14Plus 2022标压锐龙版14英寸轻薄笔记本电脑 R7-6800HS 16G512G 2.2K护眼屏,4999.00,2万+,联想京东自营官方旗舰店
联想笔记本电脑E41 AMD速龙轻薄本（G3050 8G 256G 一年上门) 14英寸商务办公影音娱乐网课学生便携手提本,2499.00,200+,联想来酷京东自营旗舰店
联想小新Air15 2022金属轻薄笔记本电脑 大屏办公设计游戏本 12代酷睿十核i5-1235U 16G内存 512G固态 标配版 IPS高清全面屏｜DC调光 护眼无闪烁,4988.00,10万+,联想华东授权专卖店
联想笔记本电脑k系 14英寸锐龙pro旗舰版高端轻薄本设计师商用办公学生超极手提本 六核新锐R5 5600U 16G 512G固态 标配丨K14 FHD全高清屏 金属黑,3999.00,2万+,联想电脑办公京东旗舰店
Apple MacBook Air【教育优惠】13.6 8核M2芯片(8核图形处理器) 8G 256G SSD 午夜色 电脑 MLY33CH/A,8749.00,5万+,Apple产品京东自营旗舰店
华硕天选3 第12代酷睿i7 15.6英寸学生办公高性能高颜值电竞游戏本笔记本电脑 日蚀灰 i7-12700H RTX 3050 4G 16G内存 512G高速固态 144Hz高色域屏,6799.00,500+,华硕电脑官方旗舰店
惠普（HP） 星14Pro 12代酷睿高性能14英寸2.8K/90Hz/OLED全感屏轻薄笔记本电脑 i5H标压 16G 512G 2.8K 90Hz粉,5169.00,5000+,惠普中国京东自营官方旗舰店
联想拯救者Y9000X 2022电竞游戏笔记本电脑p 光追独显 12代酷睿i5-12500H十二核 16G 512G固态 RTX3060独显 标配 16英寸 2.5K超高清｜165Hz专业电竞屏,7899.00,2万+,联想华东授权专卖店
国行【2023款英特尔可选酷睿】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 顶配版酷睿i7 10代全能本+窄边屏+背光+指纹锁 16G运行+10,4288.00,10万+,HUWI旗舰店
联想笔记本电脑k系 14英寸锐龙pro旗舰版高端轻薄本设计师商用办公学生超极手提本 六核新锐R5 5600U 16G 512G固态 标配丨K14 FHD全高清屏 金属黑,3999.00,2万+,联想电脑办公京东旗舰店
得力(deli)25K100张商务笔记本子 活页本工作记事本子日记本皮面本办公用品 黑色3151,19.90,10万+,得力京东自营官方旗舰店
联想（Lenovo） 小新Pro16 2022款 16英寸轻薄笔记本电脑 12代酷睿标压 i5-12500H 16G 512G 2.5K,5546.00,1万+,联想京东自营官方旗舰店
线下同款苹果（Apple） macbook air 13.3英寸 新款8核M1芯片苹果笔记本电脑 商务灰【官方标配】 【八核处理器】M1 8G+256GB,6998.00,2万+,疆界旗舰店
华硕a豆14 航天版 八核处理器 14英寸高性能办公学生轻薄笔记本电脑 R7-5700U 16G 512G 高色域,3799.00,500+,华硕电脑京东自营官方旗舰店
联想ThinkPad E14 酷睿版 英特尔酷睿i5 14英寸轻薄笔记本电脑(酷睿i5 8G 256G FHD)黑 win11,3399.00,1万+,ThinkPad京东自营旗舰店
苹果（Apple） MacBook Pro/Air 二手苹果笔记本电脑 商务办公游戏设计剪辑笔记本 95新 定制高配Pro313 i5/8G/256G,1498.00,200+,京品首选二手电脑专营店
联想拯救者Y9000P 2022电竞游戏笔记本电脑 满血版RTX3060独显 12代酷睿十四核 i9-12900H 16G 1TB固态 升级版 16英寸 2.5K超高清｜165Hz专业电竞屏,9699.00,20万+,联想华东授权专卖店
戴尔（DELL） 成就3420 14英寸学生网课商务办公轻薄笔记本电脑 低蓝光爱眼 英特尔酷睿 11代i5/8G/512G/250nits亮度,3599.00,2000+,戴尔京东官方自营旗舰店
铭能F15 15.6英寸笔记本电脑轻薄本网课学习商务办公手提(11代N5095 16G 512G 指纹解锁 背光键盘)2022款,1399.00,1万+,铭能电脑京东直营旗舰店
惠普(HP)暗影精灵8Plus 高能版 游戏本 17.3英寸笔记本电脑(i7-12800HX 32G 1TSSD RTX3080Ti 2.5K 165Hz),13999.00,10万+,惠普（HP）OMEN暗影精灵京东自营旗舰店
联想（Lenovo）小新 New Air14 2023款 14英寸超轻薄笔记本电脑 i5-1240P 16G 512G 2.8K,5149.00,500+,联想京东自营官方旗舰店
联想（Lenovo） 笔记本电脑Ideapad15 2022小新锐龙R5六核轻薄本学生设计办公游戏本 升级版 R5-5500U 16G内存 512G固态 数字小键盘 防眩光高清屏 含Office办公软,3399.00,1万+,联想爱特家专卖店
华为笔记本电脑MateBook 14 14.0英寸 12代酷睿i5 16G 1T 锐炬显卡/轻薄本/2K触控全面屏/多屏协同 皓月银,5799.00,10万+,华为京东自营官方旗舰店
华为笔记本电脑MateBook 14s 2022 英特尔Evo 12代酷睿标压i5 16G 1T/14.2英寸90Hz触控/高性能轻薄本 绿,6599.00,5万+,华为京东自营官方旗舰店
华硕灵耀X13 AMD锐龙八核 2.8K OLED P3色域全面屏 高端商务轻薄笔记本电脑(R7-6800U 16G LPDDR5 512G),5999.00,5000+,华硕京东自营官方旗舰店
联想 笔记本电脑V15 15.6英寸办公轻薄本 学生本 全新升级赛扬N4500/8G内存/256G高速固态,2399.00,1万+,联想商用京东自营官方旗舰店
华硕（ASUS）天选2 锐龙8核心IPS电竞屏游戏学生15.6英寸商务办公设计高色域手提电脑 日蚀灰R7-4800H RTX3050 144Hz 官方标配 16G内存+512G固态,5599.00,5000+,华硕崇硕专卖店
联想超轻薄笔记本电脑 ThinkBook 15 15.6英寸大屏学生商用办公设计手提游戏本 i5-1155G7 16G内存 512G固态 高清全面屏 精装升级 银灰色,4388.00,1万+,联想商用融合东呵东专卖店
线下同款机械革命蛟龙5 &15 笔记本电脑 全新2023款 锐龙AMD 高端满血3060 支持独显直连 电竞游戏本 R5/满血3060/16G/512G【百亿补贴 】 【独显直连】高刷电竞屏,6179.00,5000+,机械革命旗舰店
宏碁(Acer)非凡S5超轻薄本 14英寸触控屏 Evo认证高端商务办公笔记本电脑(酷睿i5 16G 512G 雷电4)黛石翠,3799.00,2000+,宏碁京东自营旗舰店
联想ThinkPad E14 2022款 酷睿版 英特尔酷睿i7 14英寸轻薄笔记本电脑(i7-1260P 16G 512G 100%sRGB)银 win11,5999.90,10万+,ThinkPad京东自营旗舰店
联想笔记本电脑YOGA Pro14s 英特尔Evo平台 14.5英寸(12核标压i5-12500H 16G 512G 3K 120Hz触控)银 商务办公,6299.00,1万+,联想京东自营旗舰店
惠普(HP)暗影精灵8Pro 16.1英寸游戏笔记本电脑(12代酷睿i7-12700H RTX3050Ti 4G独显 16GDDR5 512GSSD),6899.00,10万+,惠普（HP）OMEN暗影精灵京东自营旗舰店
惠普HP 星14 Pro 14英寸高性能轻薄笔记本电脑(12代i5-12500H标压 16G 512G 2.2K高分屏 硬件 护眼)陨石灰,4299.90,5万+,惠普京东自营官方旗舰店
华为笔记本电脑MateBook D 14 SE版 2022 14英寸 12代酷睿i5 16G 512G 轻薄本/护眼全面屏/超级终端 皓月银,4499.00,50万+,华为京东自营官方旗舰店
惠普(HP)战66 五代 15.6英寸轻薄笔记本电脑(英特尔12代酷睿 i7-1255U 32G 1TB MX570独显 高色域低功耗屏),7099.00,20万+,惠普京东自营官方旗舰店
华硕无畏Pro14 2022 12代酷睿标压 2.8K OLED 游戏轻薄本笔记本 12代i7标压 16G 512G RTX3050银,7499.00,2000+,华硕电脑京东自营官方旗舰店
联想（Lenovo） 小新Pro16 2022新品12代标压酷睿游戏设计办公轻薄笔记本电脑 i5-12500H十二核 16G 512G 标配版 16英寸｜2.5K超清｜120Hz高刷,5499.00,10万+,联想西南授权专卖店
联想笔记本电脑小新Pro14 英特尔Evo平台 高性能轻薄本(14核标压i9-12900H 16G 512G 2.8K 120Hz)暗夜极光,6199.00,10万+,联想京东自营旗舰店
联想笔记本电脑V15 小新款酷睿i7超轻薄商用办公游戏本 15.6英寸高性能全面大屏学生手提设计本 i7-1165G7 16G内存 512G固态 IPS全高清屏 精装升级 满血显卡,5199.00,1万+,联想商用融合东呵东专卖店
晨光(M&G)文具b5笔记本本子 80张竖翻线圈本记事本 学生考研错题本 横线手账日记本 学习用品 单本装XB5834,8.50,10万+,晨光京东自营官方旗舰店
得力(deli)A5/112张莫兰迪色系可插笔软皮面本 肤感雅致记事本日记本笔记本子文具 22290红色,18.90,10万+,得力京东自营官方旗舰店
惠普(HP)锐15 锐龙版 15.6英寸大屏轻薄笔记本电脑(锐龙 6核R5 8G 256G IPS屏 高速WIFI6 一年上门维修)银色,2899.00,1万+,惠普京东自营官方旗舰店
联想ThinkBook 14 锐龙版 2023款 14英寸轻薄便携笔记本电脑(R5 7530U 16G 512G SSD 高色域),4099.00,16,ThinkPad京东自营旗舰店
华为笔记本电脑MateBook D 15 2022 12代酷睿版 15.6英寸 i5 16G 512G 护眼全面屏/轻薄本/超级终端 皓月银,5299.00,5万+,华为京东自营官方旗舰店
联想ThinkBook 15 英特尔酷睿 15.6英寸轻薄笔记本 高性能手提电脑 i5-1155G7 锐炬Xe核显 16G内存 512G固态 定制,3999.00,1000+,联想商用融合酷克专卖店
国行【2023款英特尔可选酷睿】15.6英寸笔记本电脑轻薄本学生办公超薄便携高性能游戏本手提豆小谷 英特尔11代四核+IPS屏+抗蓝光 8G内存/256G超速硬盘,1466.00,2万+,豆小谷旗舰店
华硕笔记本电脑 a豆14 2022 12代酷睿 14英寸高性能办公学生轻薄本 【暴款】微醺薄荷 全新12核i5-12500H 16G 512G固态,4689.00,5000+,adol官方旗舰店
Apple MacBook Pro 13英寸 M2 芯片(8核中央处理器 10核图形处理器) 16G 512G 银色 Z16U【定制机】,12999.00,2万+,Apple产品京东自营旗舰店
华硕无双 英特尔Evo平台 12代标压i7 15.6英寸2.8K 120Hz OLED轻薄高性能笔记本电脑(i7-12700H 16G 512G)银,5999.00,2万+,华硕京东自营官方旗舰店
机械师曙光15 144Hz游戏本12代酷睿14核i9-12900H RTX3050Ti独显笔记本电脑 加强版16G/1T PCIE高速固态,6389.00,2000+,MACHENIKE机械师旗舰店
联想笔记本电脑 新款11代酷睿i7 14英寸全高清窄边框轻薄高性能商用办公学生设计师手提本 定制：i7-1165G7 16G 512G固态 锐矩Xe显卡 IPS全高清屏WIN10/11混合发,5999.00,100+,联想电脑办公京东旗舰店
线下同款国货之光然14英寸锐龙旗舰版小新超轻薄学生设计师高性能游戏本商务办公电脑 R5-5560U 16G 512G固态 【推荐】 VEGA高性能显卡 IPS全高清屏幕 苍岩,2999.00,2000+,清华同方电脑办公京东自营旗舰店
华为（HUAWEI） MateBook D 14 笔记本电脑 14英寸 轻薄商务 办公 学习 学生本 SE 11代 i5-1155G7 8G 512G银 锐炬显卡 Win11+Office 官方标配,3599.00,2000+,华为小酷克专卖店
华为笔记本电脑MateBook D 15 2022 12代酷睿版 15.6英寸 i5 16G 512G 护眼全面屏/轻薄本/超级终端 深空灰,5299.00,5万+,华为京东自营官方旗舰店
Apple MacBook Air 13.6 8核M2芯片(8核图形处理器) 16G 512G 银色 笔记本 Z15W0003H【定制机】,12499.00,5万+,Apple产品京东自营旗舰店
华硕天选3 第12代酷睿 15.6英寸学生办公高性能游戏本笔记本电脑 魔幻青 i5-12500H RTX3050 满血版 16G 512G高速固态 144Hz高色域屏,6499.00,1万+,华硕电脑官方旗舰店
小米笔记本Pro14增强版2.5K高分120Hz高刷学生网课游戏设计商务办公手提笔记本电脑 酷睿I7-11390H MX450 2G独显 银色 标配版 16G内存 512G固态硬盘,5269.00,1000+,小米小海豚专卖店
